typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","634","QAT","Qatar","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","138860600","false","8","kg","138860600","false","138860600","false","0","false","59127554",,"59127554","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46659500","false","8","kg","46659500","false","46659500","false","0","false","26997158",,"26997158","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32000","false","8","kg","32000","false","32000","false","0","false","176000",,"176000","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","514957289","false","8","kg","514957289","false","514957289","false","0","false","230108972",,"230108972","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","633",,"633","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9992","false","8","kg","9992","false","9992","false","0","false","76125",,"76125","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5003397","false","8","kg","5003397","false","5003397","false","0","false","3339603",,"3339603","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","93919616","false","8","kg","93919616","false","93919616","false","0","false","37731644",,"37731644","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90","false","8","kg","90","false","90","false","0","false","42",,"42","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","990","false","8","kg","990","false","990","false","0","false","19760",,"19760","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","245496000","false","8","kg","245496000","false","245496000","false","0","false","138519461",,"138519461","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1176892300","false","8","kg","1176892300","false","1176892300","false","0","false","672347130",,"672347130","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","153022000","false","8","kg","153022000","false","153022000","false","0","false","96184936",,"96184936","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","139498000","false","8","kg","139498000","false","139498000","false","0","false","74224398",,"74224398","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","266","GAB","Gabon","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","216725000","false","8","kg","216725000","false","216725000","false","0","false","127517476",,"127517476","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37857300","false","8","kg","37857300","false","37857300","false","0","false","24862209",,"24862209","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","566","NGA","Nigeria","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","384294000","false","8","kg","384294000","false","384294000","false","0","false","211038650",,"211038650","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2043","false","8","kg","2043","false","2043","false","0","false","24268",,"24268","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200239","false","8","kg","200239","false","200239","false","0","false","747628",,"747628","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18559","false","8","kg","18559","false","18559","false","0","false","87647",,"87647","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1178","false","8","kg","1178","false","1178","false","0","false","55748",,"55748","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","931","false","8","kg","931","false","931","false","0","false","8819",,"8819","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2844","false","8","kg","2844","false","2844","false","0","false","17566",,"17566","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68011","false","8","kg","68011","false","68011","false","0","false","190235",,"190235","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","376","ISR","Israel","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","109","false","8","kg","109","false","109","false","0","false","3961",,"3961","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","634","QAT","Qatar","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62611400","false","8","kg","62611400","false","62611400","false","0","false","45003884",,"45003884","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","59197400","false","8","kg","59197400","false","59197400","false","0","false","32350500",,"32350500","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47124600","false","8","kg","47124600","false","47124600","false","0","false","29376571",,"29376571","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","369",,"369","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1518934","false","8","kg","1518934","false","1518934","false","0","false","3468977",,"3468977","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1686563995","false","8","kg","1686563995","false","1686563995","false","0","false","1259598853",,"1259598853","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","81",,"81","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","109525","false","8","kg","109525","false","109525","false","0","false","599099",,"599099","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4750700","false","8","kg","4750700","false","4750700","false","0","false","4969630",,"4969630","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3259390","false","8","kg","3259390","false","3259390","false","0","false","5291606",,"5291606","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","466934002","false","8","kg","466934002","false","466934002","false","0","false","340945548",,"340945548","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","296075","false","8","kg","296075","false","296075","false","0","false","1192220",,"1192220","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28","false","8","kg","28","false","28","false","0","false","390",,"390","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","122729","false","8","kg","122729","false","122729","false","0","false","125386",,"125386","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","251","FRA","France","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","319803","false","8","kg","319803","false","319803","false","0","false","935315",,"935315","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","231873","false","8","kg","231873","false","231873","false","0","false","293206",,"293206","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8828","false","8","kg","8828","false","8828","false","0","false","59098",,"59098","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","517421","false","8","kg","517421","false","517421","false","0","false","580511",,"580511","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","831618","false","8","kg","831618","false","831618","false","0","false","2134879",,"2134879","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125818023","false","8","kg","125818023","false","125818023","false","0","false","96355250",,"96355250","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","749314398","false","8","kg","749314398","false","749314398","false","0","false","572402020",,"572402020","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","535753","false","8","kg","535753","false","535753","false","0","false","1328247",,"1328247","0","false","true",
"C","M","20230601","2023","6","202306","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","162767560","false","8","kg","162767560","false","162767560","false","0","false","121050194",,"121050194","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4435870","false","8","kg","4435870","false","4435870","false","0","false","2365997",,"2365997","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","515241","false","8","kg","515241","false","515241","false","0","false","202201",,"202201","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4129030","false","8","kg","4129030","false","4129030","false","0","false","1842767",,"1842767","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500500","false","8","kg","500500","false","500500","false","0","false","254254",,"254254","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","512","OMN","Oman","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10566400","false","8","kg","10566400","false","10566400","false","0","false","3169911",,"3169911","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","634","QAT","Qatar","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","501900","false","8","kg","501900","false","501900","false","0","false","163117",,"163117","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","113203226","false","8","kg","113203226","false","113203226","false","0","false","55853818",,"55853818","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65285","false","8","kg","65285","false","65285","false","0","false","67593",,"67593","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79246200","false","8","kg","79246200","false","79246200","false","0","false","40874244",,"40874244","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18000","false","8","kg","18000","false","18000","false","0","false","36910",,"36910","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10200000","false","8","kg","10200000","false","10200000","false","0","false","5385600",,"5385600","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3024800","false","8","kg","3024800","false","3024800","false","0","false","1491224",,"1491224","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","350","false","8","kg","350","false","350","false","0","false","1820",,"1820","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","240","false","8","kg","240","false","240","false","0","false","5482",,"5482","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37","false","8","kg","37","false","37","false","0","false","4564",,"4564","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28000","false","8","kg","28000","false","28000","false","0","false","38366",,"38366","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","446","MAC","China, Macao SAR","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3600","false","8","kg","3600","false","3600","false","0","false","10973",,"10973","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","704676","false","8","kg","704676","false","704676","false","0","false","1016232",,"1016232","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false","0","false","106",,"106","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2931647","false","8","kg","2931647","false","2931647","false","0","false","2691495",,"2691495","0","false","true",
"C","M","20230701","2023","7","202307","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36230","false","8","kg","36230","false","36230","false","0","false","66318",,"66318","0","false","true",
